book_order,book,chapter,verse,reference,syriac
5,1 Kings,1,4,1 Kings 1:4,ועולמתא שפירתא עד לחדא והות למלכא קריבא ומשמשא ליה ומלכא לא ידעה:
5,1 Kings,1,5,1 Kings 1:5,ואדוניה בר חגית מתרברב למימר אנא אמלוך ועבד ליה רתיכין ופרשין וחמשין גברא רדיפין קדמוהי:
5,1 Kings,1,6,1 Kings 1:6,ולא אכלימיה אבוהי מיומוהי למימר מא דין כדין את עביד ואף הוא שפיר בריוא לחדא ויתיה ילידת בתר אבשלום:
5,1 Kings,1,7,1 Kings 1:7,והוו פתגמוהי בעצה עם יואב בר צרויה ועם אביתר כהנא וסעדין בתר אדוניה:
5,1 Kings,1,8,1 Kings 1:8,וצדוק כהנא ובניהו בר יהוידע ונתן נביא ושמעי ורעי וגבריא די לדוד לא הוו בעצת אדוניהו:
5,1 Kings,1,9,1 Kings 1:9,ונכיס אדוניהו עאן ותורין ופטימין עם אבן סכותא דין בסטר עין קצרא וזמין ית כל אחוהי בני מלכא ולכל גברי יהודה עבדי מלכא:
5,1 Kings,1,10,1 Kings 1:10,וית נתן נביא ובניהו וית גבריא וית שלמה אחוהי לא זמין:
5,1 Kings,1,11,1 Kings 1:11,ואמר נתן לבת שבע אמיה דשלמה למימר הלא שמעת ארי מלך אדוניהו בר חגית ורבוננא דוד לא ידע:
5,1 Kings,1,12,1 Kings 1:12,וכען אתא אמלכינך כען מלכא ושיזבי ית נפשיך וית נפש בריך שלמה:
5,1 Kings,1,13,1 Kings 1:13,אזילי ותעלין לות מלכא דוד ותימרין ליה הלא את רבוני מלכא קימתא לאמתך למימר ארי שלמה בריך ימלוך בתרי והוא יתיב על כורסי מלכותי ומה דין מלך אדוניהו:
5,1 Kings,1,14,1 Kings 1:14,והא עד די את ממללא תמן קדם מלכא ואנא איעול בתרך ואקים ית פתגמיכי:
5,1 Kings,1,15,1 Kings 1:15,ועלת בת שבע לקדם מלכא לאידרון בית משכבא ומלכא סיב לחדא ואבישג דמן שונם משמשא קדם מלכא:
5,1 Kings,1,16,1 Kings 1:16,וכרעת בת שבע וסגידת למלכא ואמר מלכא מה ליך:
5,1 Kings,1,17,1 Kings 1:17,ואמרת ליה רבוני את קימתא במימרא דיי אלהך לאמתך ארי שלמה בריך ימלוך בתרי והוא יתיב על כורסי מלכותי:
5,1 Kings,1,18,1 Kings 1:18,וכען הא אדניה מלך ואת רבוני מלכא לא ידעתא:
5,1 Kings,1,19,1 Kings 1:19,ונכיס תורין ופטימין ועאן לסגי וזמין לכל בני מלכא ולאביתר כהנא וליואב רב חילא ולשלמה עבדך לא זמין:
5,1 Kings,1,20,1 Kings 1:20,וכען רבוני מלכא עיני כל ישראל סבירן עלך לחואה להון מן יתיב על כורסי מלכותא דרבוני מלכא בתרוהי:
5,1 Kings,1,21,1 Kings 1:21,ויהי כד ישכוב רבוני מלכא עם אבהתוהי ואהי אנא וברי שלמה מתרכין:
5,1 Kings,1,22,1 Kings 1:22,והא עוד דהיא ממללא עם מלכא ונתן נביא אתא:
5,1 Kings,1,23,1 Kings 1:23,וחויאו למלכא למימר הא נתן נביא ואתא קדם מלכא וסגיד למלכא על אפוהי על ארעא:
5,1 Kings,1,24,1 Kings 1:24,ואמר נתן רבוני מלכא את אמרת אדניה ימלוך בתרי והוא יתיב על כורסי מלכותי:
5,1 Kings,1,25,1 Kings 1:25,ארי נחת יומא דין ונכיס תורין ופטימין ועאן לסגי וזמין לכל בני מלכא ולרבני חילא ולאביתר כהנא והא אינון אכלין ושתן קדמוהי ואמרו יצלח מלכא אדניהו:
5,1 Kings,1,26,1 Kings 1:26,ולי אנא עבדך ולצדוק כהנא ולבניהו בר יהוידע ולשלמה עבדך לא זמין:
5,1 Kings,1,27,1 Kings 1:27,אם מן רבוני מלכא הוה פתגמא הדין ולא הודעת ית עבדך מן יתיב על כורסי מלכותא דרבוני מלכא בתרוהי:
5,1 Kings,1,28,1 Kings 1:28,ואתיב מלכא דוד ואמר קרו לי לבת שבע ועלת לקדם מלכא וקמת לקדם מלכא:
5,1 Kings,1,29,1 Kings 1:29,וקים מלכא ואמר קים הוא יי דפרק ית נפשי מכל עקא:
5,1 Kings,1,30,1 Kings 1:30,ארי כמא דקימית לך במימרא דיי אלהא דישראל למימר ארי שלמה בריך ימלוך בתרי והוא יתיב על כורסי מלכותי תחותי ארי כן אעביד יומא הדין:
5,1 Kings,1,31,1 Kings 1:31,וכרעת בת שבע על אפהא על ארעא וסגידת למלכא ואמרת יתקים רבוני מלכא דוד לעלם:
5,1 Kings,1,32,1 Kings 1:32,ואמר מלכא דוד קרו לי לצדוק כהנא ולנתן נביא ולבניהו בר יהוידע ואתו לקדם מלכא:
5,1 Kings,1,33,1 Kings 1:33,ואמר מלכא להון דברו עמכון ית עבדי רבוניכון ותרכבון ית שלמה ברי על כודנתא די לי ותחתון יתיה לשילוחא:
5,1 Kings,1,34,1 Kings 1:34,וימשח יתיה תמן צדוק כהנא ונתן נביא למהוי מלכא על ישראל ותתקעון בשופרא ותימרון יצלח מלכא שלמה:
5,1 Kings,1,35,1 Kings 1:35,ותסקון בתרוהי וייתי ויתיב על כורסי מלכותי והוא ימלוך תחותי ויתיה פקדית למהוי מלכא על ישראל ועל יהודה:
5,1 Kings,1,36,1 Kings 1:36,ואתיב בניהו בר יהוידע ית מלכא ואמר אמן כן תהי רעוא מן קדם יי אלהא דרבוני מלכא:
5,1 Kings,1,37,1 Kings 1:37,כמא דהוה מימרא דיי בסעדיה דרבוני מלכא כן יהי בסעדיה דשלמה וירבי ית כורסיה מכורסי מלכותא דרבוני מלכא דוד:
5,1 Kings,1,38,1 Kings 1:38,ונחת צדוק כהנא ונתן נביא ובניהו בר יהוידע וקשתיא וקלעיא וארכיבו ית שלמה על כודנתא דמלכא דוד ואובילו יתיה לשילוחא:
5,1 Kings,1,39,1 Kings 1:39,ונסיב צדוק כהנא ית קרנא דמשחא מן משכנא ומשח ית שלמה ותקעו בשופרא ואמרו כל עמא יצלח מלכא שלמה:
5,1 Kings,1,40,1 Kings 1:40,וסליקו כל עמא בתרוהי ועמא משבחין בחנגיא וחדן חדוא רבא וזעת ארעא לקלהון:
5,1 Kings,1,41,1 Kings 1:41,ושמע אדניה וכל זמיניא די עמיה ואינון ספיקו למיכל ושמע יואב ית קל שופרא ואמר מא דין קל קרתא אשתגישת:
5,1 Kings,1,42,1 Kings 1:42,עד דהוא מליל והא יהונתן בר אביתר כהנא אתא ואמר אדניה עול ארי גבר דחיל חטאין את וטב תבשר:
5,1 Kings,1,43,1 Kings 1:43,ואתיב יונתן ואמר לאדניהו בקושטא רבוננא מלכא דוד אמליך ית שלמה:
5,1 Kings,1,44,1 Kings 1:44,ושלח עמיה מלכא ית צדוק כהנא וית נתן נביא ובניהו בר יהוידע וקשתיא וקלעיא וארכיבו יתיה על כודנתא דמלכא:
5,1 Kings,1,45,1 Kings 1:45,ומשחו יתיה צדוק כהנא ונתן נביא למהוי מלכא בשילוחא וסליקו מתמן כד חדן ואשתגישת קרתא הוא קלא דשמעתון:
5,1 Kings,1,46,1 Kings 1:46,ואף יתיב שלמה על כורסי מלכותא:
5,1 Kings,1,47,1 Kings 1:47,ואף עלו עבדי מלכא לברכא ית רבוננא מלכא דוד למימר יוטיב יי ית שום שלמה משמך וירבי ית כורסוהי מכורסי מלכותך וסגיד מלכא על שיוויא:
5,1 Kings,1,48,1 Kings 1:48,ואף כדין אמר מלכא בריך יי אלהא דישראל דיהב יומא דין בר יתיב על כורסי מלכותי ועיני חזאן:
5,1 Kings,1,49,1 Kings 1:49,ותוהו וקמו כל זמיניא די לאדניהו ואזלו גבר לארחיה:
5,1 Kings,1,50,1 Kings 1:50,ואדניהו דחיל מן קדם שלמה וקם ואזל ואתקיף בקרנת מדבחא:
5,1 Kings,1,51,1 Kings 1:51,ואתחוא לשלמה למימר הא אדניהו דחיל מן קדם מלכא שלמה והא אחד בקרנת מדבחא למימר יקים לי כיומא דין מלכא שלמה דלא יקטיל ית עבדיה בחרבא:
5,1 Kings,1,52,1 Kings 1:52,ואמר שלמה אם יהי לגבר דחיל חטאין לא יפול משער רישיה לארעא ואם בישתא תשתכח ביה ויתקטיל:
5,1 Kings,1,53,1 Kings 1:53,ושלח מלכא שלמה ואחתוהי מעלוי מדבחא ואתא וסגיד למלכא שלמה ואמר ליה שלמה אזיל לביתך:
5,1 Kings,2,1,1 Kings 2:1,וקריבו יומי דוד לממת ופקיד ית שלמה בריה למימר:
5,1 Kings,2,2,1 Kings 2:2,אנא אזיל באורח כל ארעא ותתקיף ותהא לגבר דחיל חטאין:
5,1 Kings,2,3,1 Kings 2:3,ותטר ית מטרת מימרא דיי אלהך למהך באורחן דתקנן קדמוהי למטר קימוהי פקודוהי ודינוהי וסהדותיה כמא דכתיב באוריתא דמשה בדיל דתצלח ית כל דתעביד וית כל אתר דתתפני לתמן:
5,1 Kings,2,4,1 Kings 2:4,בדיל די יקים יי ית פתגמוהי די מליל עלי למימר אם יטרון בנך ית ארחיהון למהך קדמי בקשוט בכל לבהון ובכל נפשיהון למימר לא יפסוק לך גבר מעל כורסי מלכותא דישראל:
5,1 Kings,2,5,1 Kings 2:5,ואף את ידעת ית דעבד לי יואב בר צרויה דעבד לתרין רבני חילותא דישראל לאבנר בר נר ולעמשא בר יתר דקטלינון בערמותיה ודמי די יתחשב ליה דמיהון עלוהי כדם תבירי קרבא ויתיב להון בכמנת שלמא ואשד דמהון באספניקי די בחרציה ודש בטלריתא די ברגלוהי:
5,1 Kings,2,6,1 Kings 2:6,ותעביד כחוכמתך ולא תחית שיבתיה בשלמא לשאול:
5,1 Kings,2,7,1 Kings 2:7,ולבני ברזילי גלעדאה תעביד טיבו ויהון באוכלי פתורך ארי אינון ספיקו צרכי במערקי מן קדם אבשלום אחוך:
5,1 Kings,2,8,1 Kings 2:8,והא עמך שמעי בר גרא בר משבט בנימין מעולימת והוא לוטני לוטן מרירן ביומא דאזלית למחנים והוא נחת לקדמותי לירדנא וקימית ליה במימרא דיי למימר דלא אקטלינך בחרבא:
5,1 Kings,2,9,1 Kings 2:9,וכען לא תזכיניה ארי גבר חכים את ותידע ית דתעביד ליה ותחית ית שיבתיה בקטלא לשאול:
5,1 Kings,2,10,1 Kings 2:10,ושכיב דוד עם אבהתוהי ואתקבר בקרתא דדוד:
5,1 Kings,2,11,1 Kings 2:11,ויומיא די מלך דוד על ישראל ארבעין שנין בחברון מלך שבע שנין ובירושלם מלך תלתין ותלת שנין:
5,1 Kings,2,12,1 Kings 2:12,ושלמה יתיב על כורסי מלכותא דדוד אבוהי ואתקינת מלכותיה לחדא:
5,1 Kings,2,13,1 Kings 2:13,ואתא אדוניהו בר חגית לות בת שבע אמיה דשלמה ואמרת השלם מיתך ואמר שלם:
5,1 Kings,2,14,1 Kings 2:14,ואמר פתגם אית לי למללא עמך ואמרת מליל:
5,1 Kings,2,15,1 Kings 2:15,ואמר את ידעת ארי דילי הות מלכותא ועלי שויאו כל ישראל אפיהון למהוי מלכא ואסתחרת מלכותא והות לאחי ארי מן קדם יי הות ליה:
5,1 Kings,2,16,1 Kings 2:16,וכען שאלא חדא אנא שאיל מניך לא תתיבין ית אפי ואמרת ליה מלל:
5,1 Kings,2,17,1 Kings 2:17,ואמר אמרי כען לשלמה מלכא ארי לא יתיב ית אפיך ויהב לי ית אבישג דמן שונם לאתו:
5,1 Kings,2,18,1 Kings 2:18,ואמרת בת שבע טב אנא אמליל עלך קדם מלכא:
5,1 Kings,2,19,1 Kings 2:19,ואתת בת שבע לקדם מלכא שלמה למללא עמיה על אדניהו וקם מלכא לקדמותה וסגיד לה ויתיב על כורסיה ושוי כורסא לאמא דמלכא ויתיבת לימיניה:
5,1 Kings,2,20,1 Kings 2:20,ואמרת שאלא חדא זעירא אנא שאלא מנך לא תתיב ית אפי ואמר לה מלכא שאילי אמי ארי לא אתיב ית אפיך:
5,1 Kings,2,21,1 Kings 2:21,ואמרת תתיהב ית אבישג דמן שונם לאדניהו אחוך לאתו:
5,1 Kings,2,22,1 Kings 2:22,ואתיב מלכא שלמה ואמר לאמיה ולמא את שאלא ית אבישג דמן שונם לאדניהו ושאלי ליה ית מלכותא ארי הוא אחי קשיש מני הלא בעצה הוו הוא ואביתר כהנא ויואב בר צרויה:
5,1 Kings,2,23,1 Kings 2:23,וקים מלכא שלמה במימרא דיי למימר כדין יעביד לי אלהים וכדין יוסיף ארי בנפשיה מליל אדוניהו ית פתגמא הדין:
5,1 Kings,2,24,1 Kings 2:24,וכען קים הוא יי דאתקנני ואותיבני על כורסי מלכותא דדוד אבא ודקים לי מלכו כמא דמליל ארי יומא דין יתקטיל אדוניהו:
5,1 Kings,2,25,1 Kings 2:25,ושלח מלכא שלמה ביד בניהו בר יהוידע ושליט ביה וקטליה:
5,1 Kings,2,26,1 Kings 2:26,ולאביתר כהנא אמר מלכא לענתות אזיל לך לקירוך ארי גבר חיב קטול את וביומא הדין לא אקטלינך ארי נטלת ית ארונא דיי אלהים קדם דוד אבא וארי אתעניתא בכל די אתעני אבא:
5,1 Kings,2,27,1 Kings 2:27,ותריך שלמה ית אביתר מלמהוי כהן משמש קדם יי לקימא ית פתגמא דיי די מליל על בית עלי בשלה:
5,1 Kings,2,28,1 Kings 2:28,ובסורתא מטת עד יואב ארי יואב אתפני בתר אדוניה ובתר אבשלום לא אתפני ואפיך יואב למשכנא דיי ואתקיף בקרנת מדבחא:
5,1 Kings,2,29,1 Kings 2:29,ואתחוא למלכא שלמה ארי אפיך יואב למשכנא דיי והא בסטר מדבחא ושלח שלמה ית בניהו בר יהוידע למימר אזיל שלוט ביה:
5,1 Kings,2,30,1 Kings 2:30,ואתא בניהו למשכנא דיי ואמר ליה כדנן אמר מלכא פוק ואמר לא ארי כא אתקטיל ואתיב בניהו ית מלכא פתגמא למימר כדין מליל יואב וכדין אתיבני:
5,1 Kings,2,31,1 Kings 2:31,ואמר ליה מלכא עביד כמא דמליל ותשלוט ביה ותקבריניה ותפלי חובת דם זכאי דאשד יואב מגן מני ומן בית אבא:
5,1 Kings,2,32,1 Kings 2:32,ויתיב יי ית חובת קטוליה ברישיה דשלט בתרין גבריא דזכאין וטבין מניה וקטלינון בחרבא ואבא דוד לא ידע ית אבנר בר נר רב חילא דישראל וית עמשא בר יתר רב חילא דבית יהודה:
5,1 Kings,2,33,1 Kings 2:33,ויתובון דמיהון בריש יואב ובריש בנוהי עד עלמא ולדוד ולזרעיה ולביתיה ולכורסיה יהא שלמא עד עלמא מן קדם יי:
5,1 Kings,2,34,1 Kings 2:34,וסליק בניהו בר יהוידע ושליט ביה וקטליה ואתקבר בביתיה במדברא:
5,1 Kings,2,35,1 Kings 2:35,ומני מלכא ית בניהו בר יהוידע חלופוהי על חילא וית צדוק כהנא מני מלכא חלף אביתר:
5,1 Kings,2,36,1 Kings 2:36,ושלח מלכא וקרא לשמעי ואמר ליה בנא לך ביתא בירושלם ותתב תמן ולא תסוק מתמן לכא ולכא:
5,1 Kings,2,37,1 Kings 2:37,ויהי ביום מפקך ותעבר ית נחלא דקדרון מידע תידע ארי מימת תמות חובת קטולך תהא ברישך:
5,1 Kings,2,38,1 Kings 2:38,ואמר שמעי למלכא תקין פתגמא כמא דמליל רבוני מלכא כן יעביד עבדך ויתיב שמעי בירושלם יומין סגיאין:
5,1 Kings,2,39,1 Kings 2:39,והוה מסוף תלת שנין וערקו תרין עבדין לשמעי לות אכיש בר מעכה מלכא דגת וחויאו לשמעי למימר הא עבדך בגת:
5,1 Kings,2,40,1 Kings 2:40,וקם שמעי וזריז ית חמריה ואזל לגת לות אכיש למבעי ית עבדוהי ואזל שמעי ואיתי ית עבדוהי מגת:
5,1 Kings,2,41,1 Kings 2:41,ואתחוא לשלמה ארי אזל שמעי מירושלם לגת ותב:
5,1 Kings,2,42,1 Kings 2:42,ושלח מלכא וקרא לשמעי ואמר ליה הלא קימית עלך במימרא דיי ואסהדית בך למימר ביום מפקך ותהך לכא ולכא מידע תידע ארי מימת תמות ואמרת לי תקין פתגמא שמעית:
5,1 Kings,2,43,1 Kings 2:43,ומא דין לא נטרת ית שבועתא דיי וית תפקדתא די פקדית עלך:
5,1 Kings,2,44,1 Kings 2:44,ואמר מלכא לשמעי את ידעת ית כל בישתא די ידע לבך דעבדת לדוד אבא ויתיב יי ית בישתך ברישך:
5,1 Kings,2,45,1 Kings 2:45,ומלכא שלמה בריך וכורסי מלכותא דדוד יהי מתקן קדם יי על עלמא:
5,1 Kings,2,46,1 Kings 2:46,ופקיד מלכא ית בניהו בר יהוידע ונפק ושליט ביה וקטליה ומלכותא אתקנת בידא דשלמה:
5,1 Kings,3,1,1 Kings 3:1,ואתחתן שלמה בפרעה מלכא דמצרים ודבר ית בת פרעה ואיתה לקרתא דדוד עד דשיצי למבני ית ביתיה וית בית מקדשא דיי וית שורא דירושלם סחור סחור:
5,1 Kings,3,2,1 Kings 3:2,לחוד עמא מדבחין על במותא ארי לא אתבני ביתא לשמא דיי עד יומיא האינון:
5,1 Kings,3,3,1 Kings 3:3,ורחים שלמה ית פולחנא דיי למיזל בגזרת דוד אבוהי לחוד על במותא הוא מדבח ומסיק בוסמין:
5,1 Kings,3,4,1 Kings 3:4,ואזל מלכא לגבעון לדבחא תמן ארי היא במתא רבתא אלף עלון יסיק שלמה על מדבחא ההוא:
5,1 Kings,3,5,1 Kings 3:5,בגבעון אתגלי יי לשלמה בחלמא דליליא ואמר ליה יי שאיל מה אתן לך:
5,1 Kings,3,6,1 Kings 3:6,ואמר שלמה את עבדת עם עבדך דוד אבא חסדא רבא כמא דהליך קדמך בקושטא ובזכו ובחריצות לבא קדמך ונטרת ליה ית חסדא רבא הדין ויהבת ליה בר יתיב על כורסיה כיומא הדין:
5,1 Kings,3,7,1 Kings 3:7,וכען יי אלהי את אמליכתא ית עבדך תחות דוד אבא ואנא יניק זעיר לית אנא ידע למפק ולמיעל:
5,1 Kings,3,8,1 Kings 3:8,ועבדך בגו עמך דאתרעיתא עם סגי דלא יתחשבון ולא יתמנון מסגי:
5,1 Kings,3,9,1 Kings 3:9,ותתן לעבדך לב סבר למידן ית עמך למסבר בין טב לביש ארי מן יכול למידן ית עמך סגיאה הדין:
5,1 Kings,3,10,1 Kings 3:10,ושפר פתגמא קדם יי ארי שאל שלמה ית פתגמא הדין:
5,1 Kings,3,11,1 Kings 3:11,ואמר יי ליה חלף דשאלתא ית פתגמא הדין ולא שאלתא לך יומין סגיאין ולא שאלתא לך עתרא ולא שאלתא נפש בעלי דבבך ושאלתא לך סברותא למשמע דינא:
5,1 Kings,3,12,1 Kings 3:12,הא עבדית כפתגמך הא יהבית לך לב חכים וסוכלתן דכותך לא הוה קדמך ובתרך לא יקום כותך:
5,1 Kings,3,13,1 Kings 3:13,ואף דלא שאלתא יהבית לך אף עתרא אף יקרא דלא הוה כותך גבר במלכיא כל יומך:
5,1 Kings,3,14,1 Kings 3:14,ואם תהך באורחן דתקנן קדמי למטר קימי ופקודי כמא דהליך דוד אבוך ואוריך ית יומך:
5,1 Kings,3,15,1 Kings 3:15,ואתער שלמה והא חלמא ואתא לירושלם וקם קדם ארונא קימא דיי ואסיק עלון ונכיס נכסת קודשין ועבד משתיא לכל עבדוהי:
5,1 Kings,3,16,1 Kings 3:16,בכן אתאה תרתין נשין פונדקן למידן קדם מלכא וקמא קדמוהי:
5,1 Kings,3,17,1 Kings 3:17,ואמרת אתתא חדא בבעו רבוני אנא ואתתא הדא יתבן בביתא חדא וילידת עמה בביתא:
5,1 Kings,3,18,1 Kings 3:18,והוה ביומא תליתאה למילדי וילידת אף אתתא הדא ואנחנא כחדא זכאין לית נוכרא עמנא בביתא אלהין תרתין אנחנא בביתא:
5,1 Kings,3,19,1 Kings 3:19,ומית בר אתתא הדא בליליא דשכיבת עלוהי:
5,1 Kings,3,20,1 Kings 3:20,וקמת בגו לילא ונסיבת ית ברי מלותי ואמתך דמכא ואשכיבתיה לותה וית ברה מיתא אשכיבת לותי:
5,1 Kings,3,21,1 Kings 3:21,ואקימת בצפרא לאונקא ית ברי והא מית ואסתכלית ביה בצפרא והא לא הוה ברי דילידית:
5,1 Kings,3,22,1 Kings 3:22,ואמרת אתתא אוחרנתא לא כן ברי חיא ובריך מיתא ודא לדא אמרא לא כן בריך מיתא וברי חיא ודינן קדם מלכא:
5,1 Kings,3,23,1 Kings 3:23,ואמר מלכא דא אמרא דין ברי חיא ובריך מיתא ודא אמרא לא כן בריך מיתא וברי חיא:
5,1 Kings,3,24,1 Kings 3:24,ואמר מלכא איתו לי חרבא ואיתיאו חרבא לקדם מלכא:
5,1 Kings,3,25,1 Kings 3:25,ואמר מלכא פסוקו ית רביא חיא לתרין גזרין והבו פלגא לחדא ופלגא לחדא:
5,1 Kings,3,26,1 Kings 3:26,ואמרת אתתא די ברה חיא למלכא ארי אתגללו רחמהא על ברה ואמרת בבעו רבוני הבו לה ית רביא חיא ומקטל לא תקטלוניה ודא אמרא אף דלי אף דילך לא יהי פסוקו:
5,1 Kings,3,27,1 Kings 3:27,ואתיב מלכא ואמר הבו לה ית רביא חיא ומקטל לא תקטלוניה היא אמיה:
5,1 Kings,3,28,1 Kings 3:28,ושמעו כל ישראל ית דינא דדן מלכא ודחילו מן קדם מלכא ארי חזו ארי חוכמתא מן קדם יי במעוהי למעבד דינא:
5,1 Kings,4,1,1 Kings 4:1,והוה מלכא שלמה מלכא על כל ישראל:
5,1 Kings,4,2,1 Kings 4:2,ואלין רברביא די ליה עזריהו בר צדוק כהנא:
5,1 Kings,4,3,1 Kings 4:3,אליחורף ואחיה בני שישא ספריא יהושפט בר אחילוד ממנא על דכרניא:
5,1 Kings,4,4,1 Kings 4:4,ובניהו בר יהוידע ממנא על חילא וצדוק ואביתר כהניא:
5,1 Kings,4,5,1 Kings 4:5,ועזריהו בר נתן ממנא על אסטרטיגיא וזבוד בר נתן רבא שושבינא דמלכא:
5,1 Kings,4,6,1 Kings 4:6,ואחישר ממנא על ביתא ואדנירם בר עברא ממנא על מסקי מסין:
5,1 Kings,4,7,1 Kings 4:7,ולשלמה תרי עסר אסטרטיגיא ממנן על כל ישראל ומסוברין ית מלכא וית אנש ביתיה ירחא בשתא מטי לחד לסוברא:
5,1 Kings,4,8,1 Kings 4:8,ואלין שמהתהון בר חור בטורא דבית אפרים:
5,1 Kings,4,9,1 Kings 4:9,בר דקר במקץ ובשעלבים ובית שמש ואלון דמבית חנן:
5,1 Kings,4,10,1 Kings 4:10,בר חסד בארבות דיליה סוכו וכל ארע חפר:
5,1 Kings,4,11,1 Kings 4:11,בר אבינדב כל פלכי דאר טפת בת שלמה הות ליה לאתו:
5,1 Kings,4,12,1 Kings 4:12,בענא בר אחילוד תענך ומגידו וכל בית שאן די בסטר צרתנה מלרע ליזרעאל מבית שאן עד מישר מחולה עד מעבר ליקמעם:
5,1 Kings,4,13,1 Kings 4:13,בר גבר ברמות גלעד דיליה כפרני יאיר בר מנשה די בגלעד דיליה בית פלך טרכונא דבמתנן שתין קרוין רברבן מקפן שור רם דילהן עברין דנחשא:
5,1 Kings,4,14,1 Kings 4:14,אחינדב בר עדוא מדבית מחנים:
5,1 Kings,4,15,1 Kings 4:15,אחימעץ בשבטא דבית נפתלי אף הוא נסיב ית בשמת בת שלמה לאתו:
5,1 Kings,4,16,1 Kings 4:16,בענא בר חושי בשבטא דאשר ובעלות:
5,1 Kings,4,17,1 Kings 4:17,יהושפט בר פרוח בשבטא דיששכר:
5,1 Kings,4,18,1 Kings 4:18,שמעי בר אלא בשבטא דבית בנימן:
5,1 Kings,4,19,1 Kings 4:19,גבר בר ארי בארעא גלעד ארעא סיחון מלכא אמוראה ועוג מלכא דמתנן ואסטרטיגא חד די ממנא בארעא:
5,1 Kings,4,20,1 Kings 4:20,יהודה וישראל סגיאין כחלא דעל ימא לסגי אכלין ושתן וחדן:
5,1 Kings,5,1,1 Kings 5:1,ושלמה הוה שליט בכל מלכותא מן נהר פרת עד ארע פלשתאי ועד תחום מצרים מקרבין קרבנא ופלחין ית שלמה כל יומי חיוהי:
5,1 Kings,5,2,1 Kings 5:2,והוה לחמא דשלמה ליומא חד תלתין כרין סלתא ושתין כרין קמחא:
5,1 Kings,5,3,1 Kings 5:3,עסרא תורין דפטמא ועסרין תורין דרעיא ומאה ענא בר מאילין וטבין ויחמורין ועופיא פטימיא:
5,1 Kings,5,4,1 Kings 5:4,ארי הוא מפלח בכל עבר פרת מתפסח ועד עזה בכל מלכי עבר פרת ושלמא הוה ליה מכל עברוהי מסחור סחור:
5,1 Kings,5,5,1 Kings 5:5,ויתיב יהודה וישראל לרוחצן גבר תחות פרי גופנוהי ותחות פרי תאנוהי מדן ועד באר שבע כל יומי שלמה:
5,1 Kings,5,6,1 Kings 5:6,והוו לשלמה ארבעין אלפין ארות סוסון לרתיכוהי ותרי עסר אלפין פרשין:
5,1 Kings,5,7,1 Kings 5:7,ומסוברין אסטרטיגיא האלין ית מלכא שלמה וית כל דקריב לפתורא דמלכא שלמה גבר ירחיה לא מעכבין מדעם:
5,1 Kings,5,8,1 Kings 5:8,וסעוריא ותבנא לסוסותא ולרכשא מיתן לאתרא דיהי תמן גבר כהלכתיה:
5,1 Kings,5,9,1 Kings 5:9,ויהב יי חוכמתא לשלמה וסוכלתנותא סגי לחדא ופתיות לבא כחלא דעל כף ימא:
5,1 Kings,5,10,1 Kings 5:10,וסגיאת חוכמת שלמה מחוכמת כל בני מדינחא ומכל חוכמת מצרים:
5,1 Kings,5,11,1 Kings 5:11,וחכם מכל אנשא מאיתן בר זרח והימן וכלכל ודרדע בני מחול והוה שמיה סגי בכל עממיא סחור סחור:
5,1 Kings,5,12,1 Kings 5:12,ומלל תלתא אלפין מתלין והואה תושבחתיה אלף וחמש:
5,1 Kings,5,13,1 Kings 5:13,ואתנבי על מלכי בית דוד דעתידין למשלט בעלמא הדין ובעלמא דאתי דמשיחא ואתנבי על בעירא ועל עופא ועל ריחשא ועל נוניא:
5,1 Kings,5,14,1 Kings 5:14,ואתו מכל עממיא למשמע ית חוכמת שלמה מכל מלכי ארעא דשמעין ית חוכמתיה:
5,1 Kings,5,15,1 Kings 5:15,ושלח חירם מלכא דצור ית עבדוהי לות שלמה ארי שמע ארי יתיה משחו למהוי מלכא תחות אבוהי ארי רחימא הוה חירם לדוד כל יומיא:
5,1 Kings,5,16,1 Kings 5:16,ושלח שלמה לות חירם למימר:
5,1 Kings,5,17,1 Kings 5:17,את ידעת ית דוד אבא ארי לא יכיל למבני ביתא לשמא דיי אלהיה מן קדם עבדי קרבא דאקפוהי עד דמסר יי יתהון תחות פרסת רגלוהי:
5,1 Kings,5,18,1 Kings 5:18,וכען אניח יי אלהי לי מסחור סחור לית שטן ולית פגע ביש:
5,1 Kings,5,19,1 Kings 5:19,והא אנא אמר למבני ביתא לשמא דיי אלהי כמא דמליל יי עם דוד אבא למימר בריך דאתן תחותך על כורסי מלכותך הוא יבני ביתא לשמי:
5,1 Kings,5,20,1 Kings 5:20,וכען פקיד ויקצצון לי ארזין מן לבנן ועבדי יהון עם עבדיך ואגר עבדיך אתן לך ככל דתימר ארי את ידעת ארי לית בנא גברא דידע למקץ אעין כצידונאי:
5,1 Kings,5,21,1 Kings 5:21,והוה כד שמע חירם ית פתגמי דשלמה וחדי לחדא ואמר בריך יי יומא דין דיהב לדוד בר חכים על עמא סגיאה הדין:
5,1 Kings,5,22,1 Kings 5:22,ושלח חירם לות שלמה למימר שמעית ית דשלחתא לותי אנא אספיק ית כל צורכך באעי ארזין ובאעי בירון:
5,1 Kings,5,23,1 Kings 5:23,עבדי ייחתון מן לבנן לימא ואנא אשוינון תורנסין בימא עד אתרא דתשלח לי וארמינון תמן ואת תטול ואת תספיק צורכי למתן מזון לאנש ביתי:
