book_order,book,chapter,verse,reference,syriac
6,Joshua,4,8,Joshua 4:8,ܘܥܒܕܘ ܗܟܢܐ ܒܢ̈ܝ ܐܝܣܪܐܝܠ ܐܝܟ ܕܦܩܕ ܐܢܘܢ ܝܫܘܥ ܘܫܩܠܘ ܬܪ̈ܬܥܣܪܐ ܟܐ̈ܦܝܢ ܡܢ ܓܘ ܝܘܪܕܢܢ ܐܝܟ ܕܐܡܪ ܡܪܝܐ ܠܝܫܘܥ ܒܡܢܝܢܐ ܕܫܒ̈ܛܐ ܕܒܢ̈ܝ ܐܝܣܪܝܠ ܘܐܥܒܪܘ ܐܢܝ̈ܢ ܥܡܗܘܢ ܠܒܝܬ ܒܘܬܐ ܘܫܒܩܘ ܐܢܝ̈ܢ ܬܡܢ
6,Joshua,4,9,Joshua 4:9,ܘܬܪ̈ܬܥܣܪܐ ܟܐ̈ܦܝܢ ܐܩܝܡܘ ܕܢܣܒܘ ܡܢ ܓܘ ܝܘܪܕܢܢ ܡܢ ܬܚܝܬ ܪ̈ܓܠܝܗܘܢ ܕܟܗ̈ܢܐ ܕܫܩܝܠܝܢ ܩܒܘܬܐ ܕܕܝܬܩܐ ܘܗ̈ܘܝ ܬܡܢ ܥܕܡܐ ܠܝܘܡܢܐ
6,Joshua,4,10,Joshua 4:10,ܘܟܗ̈ܢܐ ܕܫܩܝܠܝܢ ܗܘܘ ܩܒܘܬܐ ܩ̇ܝܡܝܢ ܗܘܘ ܒܓܘ ܝܘܪܕܢܢ ܥܕܡܐ ܕܫܠܡܘ ܟܠܗܘܢ ܦܬ̈ܓܡܐ ܕܦܩܕ ܡܪܝܐ ܠܝܫܘܥ ܠܡܐܡܪ ܠܥܡܐ ܐܝܟܢܐ ܕܦܩܕܗ ܡܘܫܐ ܠܝܫܘܥ ܘܐܣܬܪܗܒܘ ܥܡܐ ܘܥܒܪܘ
6,Joshua,4,11,Joshua 4:11,ܘܟܕ ܥܒܪܘ ܟܘܠܗ ܥܡܐ ܡܫܡܠܝܐܝܬ ܘܥܒܪܬ ܩܒܘܬܗ ܕܡܪܝܐ ܘܟܗ̈ܢܐ ܩܕܡ ܥܡܐ
6,Joshua,4,12,Joshua 4:12,ܘܥܒܪܘ ܒܢ̈ܝ ܪܘܒܝܠ ܘܒܢ̈ܝ ܓܕ ܘܦܠܓܗ ܕܫܒܛܐ ܕܡܢܫܐ ܟܕ ܡܙܝܢܝܢ ܩܕܡ ܒܢ̈ܝ ܐܝܣܪܐܝܠ ܐܝܟܢܐ ܕܐܡܪ ܠܗܘܢ ܡܘܫܐ
6,Joshua,4,13,Joshua 4:13,ܐܪܒܥܝܢ ܐ̈ܠܦܝܢ ܟܕ ܡܙܝܢܝܢ ܒܚܝܠܐ ܥܒܪܘ ܩܕܡ ܡܪܝܐ ܠܩܪܒܐ ܒܦܩܥܬܐ ܕܐܝܪܝܚܘ
6,Joshua,4,14,Joshua 4:14,ܒܗ ܒܝܘܡܐ ܗ̇ܘ ܐܘܪܒ ܡܪܝܐ ܠܝܫܘܥ ܒܥܝܢ̈ܝ ܟܠܗ ܐܝܣܪܝܠ ܘܕܚܠܘ ܡܢܗ ܐܝܟܢܐ ܕܕܚ̇ܠܝܢ ܗܘܘ ܡܢ ܡܘܫܐ ܟܠܗܘܢ ܝܘܡ̈ܬܐ ܕܚܝ̈ܘܗܝ
6,Joshua,4,15,Joshua 4:15,ܘܐܡܪ ܡܪܝܐ ܠܝܫܘܥ
6,Joshua,4,16,Joshua 4:16,ܦܩܕ ܠܟܗ̈ܢܐ ܕܫܩܝܠܝܢ ܩܒܘܬܐ ܕܣܗܕܘܬܐ ܘܢܣܩܘܢ ܡܢ ܓܘ ܝܘܪܕܢܢ
6,Joshua,4,17,Joshua 4:17,ܘܦܩܕ ܝܫܘܥ ܠܟܗ̈ܢܐ ܘܐܡܪ ܠܗܘܢ ܣܩܘ ܡܢ ܓܘ ܝܘܪܕܢܢ
6,Joshua,4,18,Joshua 4:18,ܘܟܕ ܣܠܩܘ ܗܘܘ ܟܗ̈ܢܐ ܕܫܩܝܠܝܢ ܗܘܘ ܩܒܘܬܐ ܕܕܝܬܩܐ ܕܡܪܝܐ ܡܢ ܓܘ ܝܘܪܕܢܢ ܣܡܟ ܦܣ̈ܬܐ ܕܪ̈ܓܠܝܗܘܢ ܕܟܗ̈ܢܐ ܒܝܒܫܐ ܘܗܦܟܘ ܡ̈ܝܐ ܕܝܘܪܕܢܢ ܠܕܘܟܬܗܘܢ ܘܗܠܟܘ ܐܝܟ ܕܡܢ ܩܕܝܡ ܥܠ ܟܠܗܘܢ ܣܦܪ̈ܘܗܝ ܕܝܘܪܕܢܢ
6,Joshua,4,19,Joshua 4:19,ܘܥܡܐ ܣܠܩܘ ܡܢ ܓܘ ܝܘܪܕܢܢ ܒܥܣܪܬܐ ܒܝܪܚܐ ܩܕܡܝܐ ܘܫܪܘ ܒܓܠܓܠܐ ܒܣ̈ܘܦܝ ܡܕܢܚܝܗ̇ ܕܐܝܪܝܚܘ
6,Joshua,4,20,Joshua 4:20,ܘܬܪ̈ܬܥܣܪܐ ܟܐ̈ܦܝܢ ܗܠܝܢ ܕܢܣܒܘ ܡܢ ܓܘ ܝܘܪܕܢܢ ܐܩܝܡ ܐܢܝ̈ܢ ܝܫܘܥ ܒܓܠܓܠܐ
6,Joshua,4,21,Joshua 4:21,ܘܐܡܪ ܠܒܢ̈ܝ ܐܝܣܪܝܠ ܟܕ ܢܫܐܠܘܢܟܘܢ ܒܢ̈ܝܟܘܢ ܡܢ ܡܚܪ ܘܢܐܡܪܘܢ ܠܟܘܢ ܡܢܐ ܐܢܝ̈ܢ ܟܐ̈ܦܐ ܗܠܝܢ
6,Joshua,4,22,Joshua 4:22,ܚܘܘ ܐܢܝ̈ܢ ܠܒܢ̈ܝܟܘܢ ܘܐܡܪܘ ܠܗܘܢ ܕܒܝܒܫܐ ܥܒܪܘ ܒܢ̈ܝ ܐܝܣܪܝܠ ܝܘܪܕܢܢ ܗܢܐ
6,Joshua,4,23,Joshua 4:23,ܘܐܘܒܫ ܡܪܝܐ ܐܠܗܟܘܢ ܡ̈ܝܐ ܕܝܘܪܕܢܢ ܡܢ ܩܕܡܝܗܘܢ ܥܕܡܐ ܕܥܒܪܘ ܐܝܟ ܕܥܒܕ ܡܪܝܐ ܐܠܗܟܘܢ ܠܝܡܐ ܕܣܘܦ ܕܐܘܒܫܗ ܡܢ ܩܕܡܝܢ ܥܕܡܐ ܕܥܒܪܢ
6,Joshua,4,24,Joshua 4:24,ܕܢܕܥܘܢ ܟܠܗܘܢ ܥܡ̈ܡܐ ܕܐܪܥܐ ܐܝܕܗ ܕܡܪܝܐ ܕܚܝܠܬܢܝܐ ܗܝ ܘܬܕܚܠܘܢ ܠܡܪܝܐ ܐܠܗܟܘܢ ܟܠܗܘܢ ܝܘܡ̈ܬܐ
6,Joshua,5,1,Joshua 5:1,ܘܟܕ ܫܡܥܘ ܟܠܗܘܢ ܡ̈ܠܟܐ ܕܐܡܘܪ̈ܝܐ ܕܒܥܒܪܐ ܕܝܘܪܕܢܢ ܕܒܡܥܪܒܐ ܘܟܠܗܘܢ ܡ̈ܠܟܐ ܕܟܢܥܢ ܕܥܠ ܝܕ ܝܡܐ ܕܐܘܒܫ ܡܪܝܐ ܡ̈ܝܐ ܕܝܘܪܕܢܢ ܡܢ ܩܕܡ ܒܢ̈ܝ ܐܝܣܪܝܠ ܥܕܡܐ ܕܥܒܪܘ ܙܥ ܠܒܗܘܢ ܘܠܐ ܐܫܬܚܪܬ ܒܗܘܢ ܢܦܫܐ ܡܢ ܩܕܡ ܒܢ̈ܝ ܐܝܣܪܝܠ
6,Joshua,5,2,Joshua 5:2,ܒܗ ܒܙܒܢܐ ܗ̇ܘ ܐܡܪ ܡܪܝܐ ܠܝܫܘܥ ܥܒܕ ܠܟ ܣܦܣܪܐ ܕܛܪܢܐ ܘܗܦܘܟ ܓܙܘܪ ܐܢܘܢ ܠܒܢ̈ܝ ܐܝܣܪܝܠ ܬܢܝܢܘܬ
6,Joshua,5,3,Joshua 5:3,ܘܥܒܕ ܠܗ ܝܫܘܥ ܣܦܣܪܐ ܕܛܪܢܐ ܘܓܙܪ ܐܢܘܢ ܠܒܢ̈ܝ ܐܝܣܪܝܠ ܬܢܝܢܘܬ ܒܪܡܬܐ ܕܥܘܪ̈ܠܐ
6,Joshua,5,4,Joshua 5:4,ܘܗܠܝܢ ܐܢܘܢ ܕܓܙܪ ܝܫܘܥ ܠܟܠ ܝܠܕܐ ܕܥܡܐ ܕܢܦܩܘ ܡܢ ܡܨܪܝܢ ܕܟܪ̈ܐ ܡܛܘܠ ܕܟܠܗܘܢ ܓܒܪ̈ܐ ܥ̇ܒ̈ܕܝ ܩܪܒܐ ܡܝܬܘ ܒܡܕܒܪܐ ܒܐܘܪܚܐ ܟܕ ܢܦܩܘ ܡܢ ܡܨܪܝܢ
6,Joshua,5,5,Joshua 5:5,ܡܛܠ ܕܓܙܝܪܝܢ ܗܘܘ ܟܠ ܥܡܐ ܕܢܦܩܘ ܘܟܠ ܥܡܐ ܕܐܬܝܠܕܘ ܒܡܕܒܪܐ ܒܐܘܪܚܐ ܟܕ ܢܦܩܘ ܡܢ ܡܨܪܝܢ ܠܐ ܓܙܪܘ
6,Joshua,5,6,Joshua 5:6,ܡܛܠ ܕܐܪܒܥܝܢ ܫܢ̈ܝܢ ܗܠܟܘ ܒܢ̈ܝ ܐܝܣܪܝܠ ܒܡܕܒܪܐ ܥܕܡܐ ܕܣܦܘ ܟܠܗ ܥܡܐ ܕܓܒܪ̈ܐ ܥ̇ܒ̈ܕܝ ܩܪܒܐ ܕܢܦܩܘ ܡܢ ܡܨܪܝܢ ܥܠ ܕܠܐ ܫܡܥܘ ܒܩܠܗ ܕܡܪܝܐ ܐܠܗܗܘܢ ܘܐܝܡܐ ܠܗܘܢ ܡܪܝܐ ܕܠܐ ܢܚܘܐ ܐܢܘܢ ܐܪܥܐ ܕܐܝܡܐ ܠܐ̈ܒܗܝܗܘܢ ܠܡܬܠ ܠܗܘܢ ܐܪܥܐ ܕܡܪܕܝܐ ܚܠܒܐ ܘܕܒܫܐ
6,Joshua,5,7,Joshua 5:7,ܘܠܒܢ̈ܝܗܘܢ ܕܗܘܘ ܡܢ ܒܬܪܗܘܢ ܠܗܘܢ ܓܙܪ ܝܫܘܥ ܡܛܠ ܕܥܘܪܠܝܢ ܗܘܘ ܘܠܐ ܓܙܝܪܝܢ ܗܘܘ
6,Joshua,5,8,Joshua 5:8,ܘܟܕ ܓܡܪܘ ܟܠܗ ܥܡܐ ܠܡܬܓܙܪܘ ܐܝܬܒܘ ܒܕܘܟܝ̈ܬܗܘܢ ܒܡܫܪܝܬܐ ܥܕܡܐ ܕܐܬܐܣܝܘ
6,Joshua,5,9,Joshua 5:9,ܘܐܡܪ ܡܪܝܐ ܠܝܫܘܥ ܝܘܡܢܐ ܐܥ̇ܒܪܬ ܚܣܕܐ ܕܡܨܪ̈ܝܐ ܡܢܟܘܢ ܘܩܪܐ ܫܡܗ ܕܐܬܪܐ ܗ̇ܘ ܓܠܓܠܐ ܥܕܡܐ ܠܝܘܡܢܐ
6,Joshua,5,10,Joshua 5:10,ܘܫܪܘ ܒܢ̈ܝ ܐܝܣܪܝܠ ܒܓܠܓܠܐ ܘܥܒܕܘ ܦܨܚܐ ܒܐܪܒܥܣܪܐ ܒܝܪܚܐ ܩܕܡܝܐ ܒܪܡܫܐ ܒܦܩܥܬܐ ܕܐܝܪܝܚܘ
6,Joshua,5,11,Joshua 5:11,ܘܐܟܠܘ ܡܢ ܥܒܘܪܐ ܕܐܪܥܐ ܡܢ ܒܬܪ ܦܨܚܐ ܦܛܝܪܐ ܘܩ̈ܠܝܬܐ ܐܟܠܘ ܒܗ ܒܝܘܡܐ ܗܢܐ
6,Joshua,5,12,Joshua 5:12,ܘܐܫܬܩܠ ܡܢܢܐ ܡܢ ܒܬܪ ܝܘܡܐ ܟܕ ܐܟܠܘ ܡܢ ܥܒܘܪܐ ܕܐܪܥܐ ܘܠܐ ܗܘܐ ܬܘܒ ܡܢܢܐ ܠܒܢ̈ܝ ܐܝܣܪܝܠ ܘܐܟܠܘ ܡܢ ܥܠܠܬܗ̇ ܕܐܪܥܐ ܕܟܢܥܢ ܒܗ̇ ܒܫܢܬܐ ܗ̇ܝ
6,Joshua,5,13,Joshua 5:13,ܘܟܕ ܗܘܐ ܝܫܘܥ ܒܦܩܥܬܐ ܕܐܝܪܝܚܘ ܐܪܝܡ ܥܝܢ̈ܘܗܝ ܘܚܙܐ ܓܒܪܐ ܚܕ ܩ̇ܐܡ ܠܩܘܒܠܗ ܘܣܝܦܗ ܫܡܝܛ ܘܐܚܝܕ ܒܐܝܕܗ ܘܐܙܠ ܝܫܘܥ ܠܘܬܗ ܘܐܡܪ ܠܗ ܡܢܢ ܐܢܬ ܐܘ ܡܢ ܒ̈ܥܠܕܒܒܝܢ
6,Joshua,5,14,Joshua 5:14,ܐ̇ܡܪ ܠܗ ܐܢܐ ܪܒ ܚܝ̈ܠܘܬܗ ܐܢܐ ܕܡܪܝܐ ܘܗܫܐ ܐܬܝ̇ܬ ܘܢܦܠ ܝܫܘܥ ܥܠ ܐ̈ܦܘܗܝ ܥܠ ܐܪܥܐ ܘܣܓܕ ܘܐܡܪ ܡܢܐ ܐ̇ܡܪ ܡܪܝ ܠܥܒܕܗ
6,Joshua,5,15,Joshua 5:15,ܘܐܡܪ ܪܒ ܚܝ̈ܠܘܬܗ ܕܡܪܝܐ ܠܝܫܘܥ ܫܪܝ ܡܣ̈ܢܝܟ ܡܢ ܪ̈ܓܠܝܟ ܡܛܠ ܕܕܘܟܬܐ ܕܩ̇ܐܡ ܐܢܬ ܒܗ̇ ܩܕܝܫܐ ܗܝ ܘܥܒܕ ܝܫܘܥ ܗܟܢܐ
6,Joshua,6,1,Joshua 6:1,ܘܐܝܪܝܚܘ ܐܚܝܕܐ ܗܘܬ ܡܢ ܩܕܡ ܒܢ̈ܝ ܐܝܣܪܝܠ ܘܠܝܬ ܗܘܐ ܕܢ̇ܦܩ ܘܠܐ ܕܥ̇ܐܠ
6,Joshua,6,2,Joshua 6:2,ܘܐܡܪ ܡܪܝܐ ܠܝܫܘܥ ܚܙܝ ܕܐܫ̇ܠܡܬ ܒܐ̈ܝܕܝܟ ܠܐܝܪܝܚܘ ܘܠܡܠܟܗ̇ ܘܠܟܠܗ ܚܝܠܗ̇
6,Joshua,6,3,Joshua 6:3,ܚܘܕܪܘܗ̇ ܠܡܕܝܢܬܐ ܟܠܗܘܢ ܓܒܪ̈ܐ ܥ̇ܒ̈ܕܝ ܩܪܒܐ ܘܐܬܟܪܟܘܗ̇ ܠܡܕܝܢܬܐ ܙܒܢܬܐ ܚܕܐ ܒܝܘܡܐ ܚܕ ܗܟܢܐ ܥܒܕܘ ܫܬܐ ܝܘܡ̈ܝܢ
6,Joshua,6,4,Joshua 6:4,ܘܫܒܥܐ ܟܗ̈ܢܐ ܢܫܩܠܘܢ ܩܪ̈ܢܬܐ ܘܢܝܒܒܘܢ ܩܕܡ ܩܒܘܬܐ ܘܠܝܘܡܐ ܕܫܒܥܐ ܐܬܟܪܟܘܗ̇ ܠܡܕܝܢܬܐ ܫܒܥ ܙܒܢܝ̈ܢ ܘܟܗ̈ܢܐ ܢܩܪܘܢ ܒܩܪ̈ܢܬܐ
6,Joshua,6,5,Joshua 6:5,ܘܡܐ ܕܝܒܒܘ ܒܩܪ̈ܢܬܐ ܘܫܡܥܬܘܢ ܩܠܐ ܕܩܪܢܐ ܢܩܥܘܢ ܟܠܗ ܥܡܐ ܩܥܬܐ ܪܒܬܐ ܘܢܦܠ ܫܘܪܐ ܕܡܕܝܢܬܐ ܥܠ ܕܘܟܬܗ ܘܢܣܩܘܢ ܥܡܐ ܐܢܫ ܠܩܘܒܠܗ
6,Joshua,6,6,Joshua 6:6,ܘܩܪܐ ܝܫܘܥ ܒܪܢܘܢ ܠܟܗ̈ܢܐ ܘܐܡܪ ܠܗܘܢ ܫܩܘܠܘ ܩܒܘܬܐ ܕܕܝܬܩܐ ܕܡܪܝܐ ܘܫܒܥܐ ܟܗ̈ܢܝܢ ܢܫܩܠܘܢ ܫܒܥ ܩܪ̈ܢܢ ܘܢܝܒܒܘܢ ܩܕܡ ܩܒܘܬܗ ܕܡܪܝܐ
6,Joshua,6,7,Joshua 6:7,ܘܐܡܪ ܠܥܡܐ ܥܒܪܘ ܘܐܬܟܪܟܘ ܠܡܕܝܢܬܐ ܘܐܝܠܝܢ ܕܡܙܝܢܝܢ ܢܥܒܪܘܢ ܩܕܡ ܩܒܘܬܗ ܕܡܪܝܐ
6,Joshua,6,8,Joshua 6:8,ܘܐܝܟ ܕܐܡܪ ܝܫܘܥ ܠܥܡܐ ܫܒܥܐ ܟܗ̈ܢܝܢ ܫܩܝܠܝܢ ܗܘܘ ܫܒܥ ܩܪ̈ܢܢ ܘܡܝܒܒܝܢ ܗܘܘ ܩܕܡ ܩܒܘܬܗ ܕܡܪܝܐ ܘܩ̇ܪܝܢ ܗܘܘ ܒܩܪ̈ܢܬܐ ܘܩܒܘܬܐ ܕܕܝܬܩܐ ܕܡܪܝܐ ܐܬܝܐ ܗܘܬ ܒܬܪܗܘܢ
6,Joshua,6,9,Joshua 6:9,ܘܕܡܙܝܢܝܢ ܗܘܘ ܐ̇ܙܠܝܢ ܗܘܘ ܩܕܡ ܟܗ̈ܢܐ ܕܩ̇ܪܝܢ ܗܘܘ ܒܩܪ̈ܢܬܐ ܘܕܡܟܢܫܝܢ ܐ̇ܙܠܝܢ ܗܘܘ ܒܬܪ ܩܒܘܬܐ ܘܡܗܠܟܝܢ ܗܘܘ ܘܩ̇ܪܝܢ ܗܘܘ ܒܩܪ̈ܢܬܐ
6,Joshua,6,10,Joshua 6:10,ܘܠܥܡܐ ܦܩܕ ܝܫܘܥ ܘܐܡܪ ܠܐ ܬܩܥܘܢ ܘܠܐ ܬܫܡܥܘܢ ܩܠܟܘܢ ܘܡܠܐ ܠܐ ܬܦܘܩ ܡܢ ܦܘܡܟܘܢ ܥܕܡܐ ܠܝܘܡܐ ܕܐܡܪ ܠܟܘܢ ܕܩܥܘ ܘܗܝܕܝܢ ܬܩܥܘܢ
6,Joshua,6,11,Joshua 6:11,ܘܐܬܟܪܟܬ ܩܒܘܬܗ ܕܡܪܝܐ ܠܡܕܝܢܬܐ ܙܒܢܬܐ ܚܕܐ ܘܐܬܘ ܠܡܫܪܝܬܐ ܘܒܬܘ ܒܡܫܪܝܬܐ
6,Joshua,6,12,Joshua 6:12,ܘܩܕܡ ܝܫܘܥ ܒܫܦܪܐ ܘܫܩܠܘ ܟܗ̈ܢܐ ܩܒܘܬܗ ܕܡܪܝܐ
6,Joshua,6,13,Joshua 6:13,ܘܫܒܥܐ ܟܗ̈ܢܝܢ ܫܩܝܠܝܢ ܗܘܘ ܫܒܥ ܩܪ̈ܢܢ ܘܐ̇ܙܠܝܢ ܗܘܘ ܩܕܡ ܩܒܘܬܗ ܕܡܪܝܐ ܘܡܗܠܟܝܢ ܗܘܘ ܘܩ̇ܪܝܢ ܒܩܪ̈ܢܬܐ ܘܐܝܠܝܢ ܕܡܙܝܢܝܢ ܗܘܘ ܐ̇ܙܠܝܢ ܗܘܘ ܩܕܡܝܗܘܢ ܘܕܡܟܢܫܝܢ ܗܘܘ ܐ̇ܙܠܝܢ ܗܘܘ ܒܬܪ ܩܒܘܬܗ ܕܡܪܝܐ ܘܩ̇ܪܝܢ ܒܩܪ̈ܢܬܐ
6,Joshua,6,14,Joshua 6:14,ܘܐܬܟܪܟܘܗ̇ ܠܡܕܝܢܬܐ ܗ̇ܝ ܒܝܘܡܐ ܕܬܪ̈ܝܢ ܙܒܢܬܐ ܚܕܐ ܘܗܦܟܘ ܠܗܘܢ ܠܡܫܪܝܬܐ ܗܟܢܐ ܥ̇ܒܕܝܢ ܗܘܘ ܫܬܬܝܗܘܢ ܝܘܡ̈ܬܐ
6,Joshua,6,15,Joshua 6:15,ܘܒܝܘܡܐ ܕܫܒܥܐ ܩܕܡܘ ܒܫܦܪܐ ܘܐܬܟܪܟܘܗ̇ ܠܡܕܝܢܬܐ ܐܝܟ ܢܡܘܣܐ ܗܢܐ ܫܒܥ ܙܒܢܝ̈ܢ ܒܠܚܘܕ ܕܝܢ ܒܗ ܒܗ̇ܘ ܝܘܡܐ ܐܬܟܪܟܘܗ̇ ܫܒܥ ܙܒܢܝ̈ܢ
6,Joshua,6,16,Joshua 6:16,ܘܒܙܒܢܬܐ ܗ̇ܝ ܕܫܒܥ ܩܪܘ ܟܗ̈ܢܐ ܒܩܪ̈ܢܬܐ ܘܐܡܪ ܝܫܘܥ ܠܥܡܐ ܩܥܘ ܡܛܠ ܕܐܫܠܡܗ̇ ܠܟܘܢ ܡܪܝܐ ܠܡܕܝܢܬܐ
6,Joshua,6,17,Joshua 6:17,ܘܬܗܘܐ ܡܕܝܢܬܐ ܗܕܐ ܘܟܠ ܕܐܝܬ ܒܗ̇ ܚܪܡܐ ܠܡܪܝܐ ܒܠܚܘܕ ܠܪܚܒ ܙܢܝܬܐ ܐܚܘ ܠܗ̇ ܘܠܟܠ ܕܐܝܬ ܥܡܗ̇ ܒܒܝܬܐ ܡܛܘܠ ܕܛܫܝܬ ܠܗ̇ܢܘܢ ܓܫܘ̈ܫܐ ܕܫܕܪܢ
6,Joshua,6,18,Joshua 6:18,ܐܢܬܘܢ ܕܝܢ ܗܘܝܬܘܢ ܙܗܝܪܝܢ ܡܢ ܚܪܡܐ ܕܠܐ ܬܛܫܘܢ ܘܬܣܒܘܢ ܡܢ ܚܪܡܐ ܘܬܥܒܕܘܢܗ̇ ܠܡܫܪܝܬܐ ܕܐܝܣܪܝܠ ܚܪܡܐ ܘܬܕܠܚܘܢܗ̇
6,Joshua,6,19,Joshua 6:19,ܟܠ ܣܐܡܐ ܘܕܗܒܐ ܘܡܐ̈ܢܐ ܕܢܚܫܐ ܘܕܦܪܙܠܐ ܩܕܝܫܝܢ ܐܢܘܢ ܠܡܪܝܐ ܠܒܝܬ ܓܙܗ ܕܡܪܝܐ ܢܥܠܘܢ
6,Joshua,6,20,Joshua 6:20,ܘܩܥܐ ܥܡܐ ܘܩܪܘ ܒܩܪ̈ܢܬܐ ܘܟܕ ܫܡܥܘ ܥܡܐ ܩܠܐ ܕܩܪ̈ܢܬܐ ܩܥܐ ܥܡܐ ܩܥܬܐ ܪܒܬܐ ܕܛܒ ܘܢܦܠ ܫܘܪܐ ܥܠ ܕܘܟܬܗ ܘܣܠܩܘ ܥܡܐ ܠܡܕܝܢܬܐ ܐܢܫ ܠܩܘܒܠܗ ܘܟܒܫܘܗ̇ ܠܡܕܝܢܬܐ
6,Joshua,6,21,Joshua 6:21,ܘܚܪܒܘ ܠܟܠ ܕܐܝܬ ܒܗ̇ ܡܢ ܓܒܪ̈ܐ ܘܥܕܡܐ ܠܢܫ̈ܐ ܘܡܢ ܛ̈ܠܝܐ ܘܥܕܡܐ ܠܩܫܝܫ̈ܐ ܘܥܕܡܐ ܠܬܘܪ̈ܐ ܘܥܕܡܐ ܠܥܢܐ ܘܠܚܡܪ̈ܐ ܚܪܒܘ ܒܦܘܡܐ ܕܣܝܦܐ
6,Joshua,6,22,Joshua 6:22,ܘܠܬܪ̈ܝܢ ܓܒܪ̈ܝܢ ܗ̇ܢܘܢ ܕܓܫܘܗ̇ ܠܐܪܥܐ ܐܡܪ ܝܫܘܥ ܥܘܠܘ ܠܒܝܬ ܐܢܬܬܐ ܗ̇ܝ ܙܢܝܬܐ ܘܐܦܩܘܗ̇ ܡܢ ܬܡܢ ܠܗ̇ ܠܐܢܬܬܐ ܘܠܟܠ ܕܐܝܬ ܠܗ̇ ܐܝܟܢܐ ܕܐܝܡܝܬܘܢ ܠܗ̇
6,Joshua,6,23,Joshua 6:23,ܘܐܙܠܘ ܓܫܘ̈ܫܐ ܘܐܦܩܘܗ̇ ܠܪܚܒ ܘܠܐܒܘܗ̇ ܘܠܐܡܗ̇ ܘܠܐ̈ܚܝܗ̇ ܘܠܟܠ ܕܐܝܬ ܠܗ̇ ܘܠܟܠܗ̇ ܫܪܒܬܗ̇ ܐܦܩܘ ܘܐܫܪܝܘ ܐܢܘܢ ܠܒܪ ܡܢ ܡܫܪܝܬܐ ܕܐܝܣܪܝܠ
6,Joshua,6,24,Joshua 6:24,ܘܠܡܕܝܢܬܐ ܐܘܩܕܘܗ̇ ܒܢܘܪܐ ܘܠܟܠ ܕܐܝܬ ܒܗ̇ ܒܠܚܘܕ ܠܕܗܒܐ ܘܠܣܐܡܐ ܘܠܡܐ̈ܢܐ ܕܢܚܫܐ ܘܕܦܪܙܠܐ ܐܝܬܝܘ ܠܒܝܬ ܓܙܗ ܕܡܪܝܐ
6,Joshua,6,25,Joshua 6:25,ܘܠܪܚܒ ܙܢܝܬܐ ܘܠܒܝܬ ܐܒܘܗ̇ ܘܠܟܠ ܕܐܝܬ ܠܗ̇ ܐܚܝ ܝܫܘܥ ܘܝܬܒܬ ܒܓܘ ܒܢ̈ܝ ܐܝܣܪܝܠ ܥܕܡܐ ܠܝܘܡܢܐ ܡܛܠ ܕܛܫܝܬ ܓܫܘ̈ܫܐ ܕܫܕܪ ܝܫܘܥ ܠܡܓܫ ܠܐܝܪܝܚܘ
6,Joshua,6,26,Joshua 6:26,ܘܐܝܡܐ ܝܫܘܥ ܒܙܒܢܐ ܗ̇ܘ ܘܐܡܪ ܠܝܛ ܗܘ ܓܒܪܐ ܩܕܡ ܡܪܝܐ ܕܢܩܘܡ ܘܢܒܢܝܗ̇ ܠܡܕܝܢܬܐ ܗܕܐ ܐܝܪܝܚܘ ܒܒܘܟܪܗ ܢܒܢܝܗ̇ ܘܒܙܥܘܪܗ ܢܩܝܡ ܬܪ̈ܥܝܗ̇
6,Joshua,6,27,Joshua 6:27,ܘܗܘܐ ܡܪܝܐ ܥܡ ܝܫܘܥ ܘܫܡܥܗ ܐ̇ܙܠ ܗܘܐ ܒܟܠܗ̇ ܐܪܥܐ
6,Joshua,7,1,Joshua 7:1,ܘܐܥܠܝܘ ܒܢ̈ܝ ܐܝܣܪܝܠ ܥܘܠܐ ܒܚܪܡܐ ܘܢܣܒ ܥܟܪ ܒܪ ܟܪܡܝ ܒܪ ܙܒܕܝ ܒܪ ܙܪܚ ܡܢ ܫܒܛܐ ܕܝܗܘܕܐ ܢܣܒ ܡܢ ܚܪܡܐ ܘܛܫܝ ܘܐܬܚܡܬ ܪܘܓܙܗ ܕܡܪܝܐ ܥܠ ܒܢ̈ܝ ܐܝܣܪܝܠ
6,Joshua,7,2,Joshua 7:2,ܘܫܕܪ ܝܫܘܥ ܓܒܪ̈ܐ ܡܢ ܐܝܪܝܚܘ ܠܥܝ ܕܥܠ ܓܢܒ ܒܝܬ ܐܘܢ ܡܢ ܡܕܢܚܐ ܕܒܝܬ ܐܝܠ ܘܐܡܪ ܠܗܘܢ ܣܩܘ ܓܘܫܘ ܐܪܥܐ ܘܣܠܩܘ ܓܒܪ̈ܐ ܘܓܫܘܗ̇ ܠܥܝ
6,Joshua,7,3,Joshua 7:3,ܘܗܦܟܘ ܠܘܬ ܝܫܘܥ ܘܐ̇ܡܪܝܢ ܠܗ ܠܐ ܢܣܩ ܟܠܗ ܥܡܐ ܐܠܐ ܐܝܟ ܬܪ̈ܝܢ ܬܠܬܐ ܐ̈ܠܦܝܢ ܓܒܪ̈ܝܢ ܢܣܩܘܢ ܢܚܪܒܘܢܗ̇ ܠܥܝ ܠܐ ܬܫܕܪ ܠܟܠܗ ܥܡܐ ܡܛܠ ܕܙܥܘܪܝܢ ܐܢܘܢ
